 time            v(out)          time            v(outpl)       
 6.52500000e-01  9.07723938e-01  6.52500000e-01  8.75024583e-01 
 6.53500000e-01  9.06678254e-01  6.53500000e-01  8.73911682e-01 
 6.54500000e-01  9.06027113e-01  6.54500000e-01  8.73225333e-01 
 6.55500000e-01  9.05819115e-01  6.55500000e-01  8.73015922e-01 
 6.56500000e-01  9.06055454e-01  6.56500000e-01  8.73284726e-01 
 6.57500000e-01  9.06690313e-01  6.57500000e-01  8.73984007e-01 
 6.58500000e-01  9.07637818e-01  6.58500000e-01  8.75023835e-01 
 6.59500000e-01  9.08783214e-01  6.59500000e-01  8.76283116e-01 
 6.60500000e-01  9.09995275e-01  6.60500000e-01  8.77621303e-01 
 6.61500000e-01  9.11137818e-01  6.61500000e-01  8.78890385e-01 
 6.62500000e-01  9.12081616e-01  6.62500000e-01  8.79947184e-01 
 6.63500000e-01  9.12715903e-01  6.63500000e-01  8.80666618e-01 
 6.64500000e-01  9.12958502e-01  6.64500000e-01  8.80954771e-01 
 6.65500000e-01  9.12764923e-01  6.65500000e-01  8.80760357e-01 
 6.66500000e-01  9.12133621e-01  6.66500000e-01  8.80081705e-01 
 6.67500000e-01  9.11105977e-01  6.67500000e-01  8.78967133e-01 
 6.68500000e-01  9.09762057e-01  6.68500000e-01  8.77508334e-01 
 6.69500000e-01  9.08211767e-01  6.69500000e-01  8.75829500e-01 
 6.70500000e-01  9.06584695e-01  6.70500000e-01  8.74074160e-01 
 6.71500000e-01  9.05018580e-01  6.71500000e-01  8.72391844e-01 
 6.72500000e-01  9.03646939e-01  6.72500000e-01  8.70925370e-01 
 6.73500000e-01  9.02587469e-01  6.73500000e-01  8.69798880e-01 
 6.74500000e-01  9.01929174e-01  6.74500000e-01  8.69105445e-01 
 6.75500000e-01  9.01720988e-01  6.75500000e-01  8.68895900e-01 
 6.76500000e-01  9.01964151e-01  6.76500000e-01  8.69171521e-01 
 6.77500000e-01  9.02612376e-01  6.77500000e-01  8.69884131e-01 
 6.78500000e-01  9.03578833e-01  6.78500000e-01  8.70942890e-01 
 6.79500000e-01  9.04747405e-01  6.79500000e-01  8.72225307e-01 
 6.80000000e-01  9.05366115e-01  6.80000000e-01  8.72906183e-01 
 6.80100000e-01  9.05502740e-01  6.80100000e-01  8.73055581e-01 
 6.80300000e-01  9.05775667e-01  6.80300000e-01  8.73354136e-01 
 6.80700000e-01  9.06314995e-01  6.80700000e-01  8.73945155e-01 
 6.81500000e-01  9.07337648e-01  6.81500000e-01  8.75069127e-01 
 6.82500000e-01  9.08425565e-01  6.82500000e-01  8.76270750e-01 
 6.83500000e-01  9.09197424e-01  6.83500000e-01  8.77128562e-01 
 6.84500000e-01  9.09569977e-01  6.84500000e-01  8.77547346e-01 
 6.85500000e-01  9.09498288e-01  6.85500000e-01  8.77475449e-01 
 6.86500000e-01  9.08981477e-01  6.86500000e-01  8.76912071e-01 
 6.87500000e-01  9.08062940e-01  6.87500000e-01  8.75907317e-01 
 6.88500000e-01  9.06825026e-01  6.88500000e-01  8.74555280e-01 
 6.89500000e-01  9.05380053e-01  6.89500000e-01  8.72982553e-01 
 6.90500000e-01  9.03859867e-01  6.90500000e-01  8.71334796e-01 
 6.91500000e-01  9.02403610e-01  6.91500000e-01  8.69763084e-01 
 6.92500000e-01  9.01145862e-01  6.92500000e-01  8.68411227e-01 
 6.93500000e-01  9.00204651e-01  6.93500000e-01  8.67403768e-01 
 6.94500000e-01  8.99669186e-01  6.94500000e-01  8.66833795e-01 
 6.95500000e-01  8.99587795e-01  6.95500000e-01  8.66751740e-01 
 6.96500000e-01  8.99961179e-01  6.96500000e-01  8.67158270e-01 
 6.97500000e-01  9.00742227e-01  6.97500000e-01  8.68004334e-01 
 6.98500000e-01  9.01843075e-01  6.98500000e-01  8.69198127e-01 
 6.99500000e-01  9.03146572e-01  6.99500000e-01  8.70616054e-01 
 7.00500000e-01  9.04518289e-01  7.00500000e-01  8.72114587e-01 
 7.01500000e-01  9.05818840e-01  7.01500000e-01  8.73542263e-01 
 7.02500000e-01  9.06915287e-01  7.02500000e-01  8.74752385e-01 
 7.03500000e-01  9.07693694e-01  7.03500000e-01  8.75616639e-01 
 7.04500000e-01  9.08069696e-01  7.04500000e-01  8.76038888e-01 
 7.05500000e-01  9.07997950e-01  7.05500000e-01  8.75967000e-01 
 7.06500000e-01  9.07477626e-01  7.06500000e-01  8.75400175e-01 
 7.07500000e-01  9.06552733e-01  7.07500000e-01  8.74388998e-01 
 7.08500000e-01  9.05306202e-01  7.08500000e-01  8.73028406e-01 
 7.09500000e-01  9.03851569e-01  7.09500000e-01  8.71446030e-01 
 7.10500000e-01  9.02321631e-01  7.10500000e-01  8.69788568e-01 
 7.11500000e-01  9.00856467e-01  7.11500000e-01  8.68208005e-01 
 7.12500000e-01  8.99591385e-01  7.12500000e-01  8.66848883e-01 
 7.13500000e-01  8.98645062e-01  7.13500000e-01  8.65836282e-01 
 7.14500000e-01  8.98106772e-01  7.14500000e-01  8.65263634e-01 
 7.15500000e-01  8.98025442e-01  7.15500000e-01  8.65181549e-01 
 7.16500000e-01  8.98401444e-01  7.16500000e-01  8.65590688e-01 
 7.17500000e-01  8.99187552e-01  7.17500000e-01  8.66441835e-01 
 7.18500000e-01  9.00295693e-01  7.18500000e-01  8.67642840e-01 
 7.19500000e-01  9.01607994e-01  7.19500000e-01  8.69069586e-01 
 7.20500000e-01  9.02989479e-01  7.20500000e-01  8.70577800e-01 
 7.21500000e-01  9.04299606e-01  7.21500000e-01  8.72015114e-01 
 7.22500000e-01  9.05404622e-01  7.22500000e-01  8.73233789e-01 
 7.23500000e-01  9.06189495e-01  7.23500000e-01  8.74104479e-01 
 7.24500000e-01  9.06568884e-01  7.24500000e-01  8.74530191e-01 
 7.25500000e-01  9.06497165e-01  7.25500000e-01  8.74458311e-01 
 7.26500000e-01  9.05973493e-01  7.26500000e-01  8.73888042e-01 
 7.27500000e-01  9.05042084e-01  7.27500000e-01  8.72870444e-01 
 7.28500000e-01  9.03786951e-01  7.28500000e-01  8.71501306e-01 
 7.29500000e-01  9.02322654e-01  7.29500000e-01  8.69909287e-01 
 7.30500000e-01  9.00782990e-01  7.30500000e-01  8.68242123e-01 
 7.31500000e-01  8.99308943e-01  7.31500000e-01  8.66652718e-01 
 7.32500000e-01  8.98036609e-01  7.32500000e-01  8.65286338e-01 
 7.33500000e-01  8.97085015e-01  7.33500000e-01  8.64268601e-01 
 7.34500000e-01  8.96544137e-01  7.34500000e-01  8.63693282e-01 
 7.35500000e-01  8.96462647e-01  7.35500000e-01  8.63611162e-01 
 7.36500000e-01  8.96841307e-01  7.36500000e-01  8.64022912e-01 
 7.37500000e-01  8.97632575e-01  7.37500000e-01  8.64879137e-01 
 7.38500000e-01  8.98747926e-01  7.38500000e-01  8.66087355e-01 
 7.39500000e-01  9.00069043e-01  7.39500000e-01  8.67522904e-01 
 7.40500000e-01  9.01460215e-01  7.40500000e-01  8.69040798e-01 
 7.41500000e-01  9.02780069e-01  7.41500000e-01  8.70487743e-01 
 7.42500000e-01  9.03893625e-01  7.42500000e-01  8.71714967e-01 
 7.43500000e-01  9.04684843e-01  7.43500000e-01  8.72592087e-01 
 7.44500000e-01  9.05067810e-01  7.44500000e-01  8.73021261e-01 
 7.45500000e-01  9.04996038e-01  7.45500000e-01  8.72949391e-01 
 7.46500000e-01  9.04468886e-01  7.46500000e-01  8.72375676e-01 
 7.47500000e-01  9.03531036e-01  7.47500000e-01  8.71351663e-01 
 7.48500000e-01  9.02267385e-01  7.48500000e-01  8.69973985e-01 
 7.49500000e-01  9.00793448e-01  7.49500000e-01  8.68372333e-01 
 7.50000000e-01  9.00019351e-01  7.50000000e-01  8.67533614e-01 
 7.50100000e-01  8.99871322e-01  7.50100000e-01  8.67372945e-01 
 7.50300000e-01  8.99576095e-01  7.50300000e-01  8.67052481e-01 
 7.50700000e-01  8.98991427e-01  7.50700000e-01  8.66418729e-01 
 7.51500000e-01  8.97877042e-01  7.51500000e-01  8.65213733e-01 
 7.52500000e-01  8.96675674e-01  7.52500000e-01  8.63918840e-01 
 7.53500000e-01  8.95797686e-01  7.53500000e-01  8.62975005e-01 
 7.54500000e-01  8.95332719e-01  7.54500000e-01  8.62476018e-01 
 7.55500000e-01  8.95329432e-01  7.55500000e-01  8.62472401e-01 
 7.56500000e-01  8.95787964e-01  7.56500000e-01  8.62964443e-01 
 7.57500000e-01  8.96660411e-01  7.57500000e-01  8.63902240e-01 
 7.58500000e-01  8.97857640e-01  7.58500000e-01  8.65192748e-01 
 7.59500000e-01  8.99260858e-01  7.59500000e-01  8.66710701e-01 
 7.60500000e-01  9.00733581e-01  7.60500000e-01  8.68310537e-01 
 7.61500000e-01  9.02133944e-01  7.61500000e-01  8.69838432e-01 
 7.62500000e-01  9.03326786e-01  7.62500000e-01  8.71145240e-01 
 7.63500000e-01  9.04195682e-01  7.63500000e-01  8.72100395e-01 
 7.64500000e-01  9.04654803e-01  7.64500000e-01  8.72606156e-01 
 7.65500000e-01  9.04658143e-01  7.65500000e-01  8.72609739e-01 
 7.66500000e-01  9.04205442e-01  7.66500000e-01  8.72110879e-01 
 7.67500000e-01  9.03342072e-01  7.67500000e-01  8.71161686e-01 
 7.68500000e-01  9.02153317e-01  7.68500000e-01  8.69859319e-01 
 7.69500000e-01  9.00755077e-01  7.69500000e-01  8.68333791e-01 
 7.70500000e-01  8.99282435e-01  7.70500000e-01  8.66734033e-01 
 7.71500000e-01  8.97877070e-01  7.71500000e-01  8.65213785e-01 
 7.72500000e-01  8.96675718e-01  7.72500000e-01  8.63918840e-01 
 7.73500000e-01  8.95797700e-01  7.73500000e-01  8.62975006e-01 
 7.74500000e-01  8.95332708e-01  7.74500000e-01  8.62476018e-01 
 7.75500000e-01  8.95329401e-01  7.75500000e-01  8.62472402e-01 
 7.76500000e-01  8.95787967e-01  7.76500000e-01  8.62964443e-01 
 7.77500000e-01  8.96660388e-01  7.77500000e-01  8.63902240e-01 
 7.78500000e-01  8.97857687e-01  7.78500000e-01  8.65192749e-01 
 7.79500000e-01  8.99260862e-01  7.79500000e-01  8.66710701e-01 
 7.80500000e-01  9.00733580e-01  7.80500000e-01  8.68310538e-01 
 7.81500000e-01  9.02133964e-01  7.81500000e-01  8.69838433e-01 
 7.82500000e-01  9.03326791e-01  7.82500000e-01  8.71145240e-01 
 7.83500000e-01  9.04195697e-01  7.83500000e-01  8.72100396e-01 
 7.84500000e-01  9.04654816e-01  7.84500000e-01  8.72606155e-01 
 7.85500000e-01  9.04658138e-01  7.85500000e-01  8.72609739e-01 
 7.86500000e-01  9.04205428e-01  7.86500000e-01  8.72110879e-01 
 7.87500000e-01  9.03342061e-01  7.87500000e-01  8.71161687e-01 
 7.88500000e-01  9.02153313e-01  7.88500000e-01  8.69859318e-01 
 7.89500000e-01  9.00755063e-01  7.89500000e-01  8.68333791e-01 
 7.90500000e-01  8.99282397e-01  7.90500000e-01  8.66734034e-01 
 7.91500000e-01  8.97877079e-01  7.91500000e-01  8.65213785e-01 
 7.92500000e-01  8.96675707e-01  7.92500000e-01  8.63918840e-01 
 7.93500000e-01  8.95797703e-01  7.93500000e-01  8.62975006e-01 
 7.94500000e-01  8.95332728e-01  7.94500000e-01  8.62476018e-01 
 7.95500000e-01  8.95329409e-01  7.95500000e-01  8.62472401e-01 
 7.96500000e-01  8.95787975e-01  7.96500000e-01  8.62964443e-01 
 7.97500000e-01  8.96660393e-01  7.97500000e-01  8.63902240e-01 
 7.98500000e-01  8.97857656e-01  7.98500000e-01  8.65192748e-01 
 7.99500000e-01  8.99260856e-01  7.99500000e-01  8.66710701e-01 
 8.00500000e-01  9.00733608e-01  8.00500000e-01  8.68310538e-01 
 8.01500000e-01  9.02133945e-01  8.01500000e-01  8.69838432e-01 
 8.02500000e-01  9.03326791e-01  8.02500000e-01  8.71145240e-01 
 8.03500000e-01  9.04195715e-01  8.03500000e-01  8.72100396e-01 
 8.04500000e-01  9.04654818e-01  8.04500000e-01  8.72606156e-01 
 8.05500000e-01  9.04658100e-01  8.05500000e-01  8.72609739e-01 
 8.06500000e-01  9.04205434e-01  8.06500000e-01  8.72110879e-01 
 8.07500000e-01  9.03342052e-01  8.07500000e-01  8.71161686e-01 
 8.08500000e-01  9.02153312e-01  8.08500000e-01  8.69859318e-01 
 8.09500000e-01  9.00755071e-01  8.09500000e-01  8.68333791e-01 
 8.10500000e-01  8.99282409e-01  8.10500000e-01  8.66734033e-01 
 8.11500000e-01  8.97877052e-01  8.11500000e-01  8.65213784e-01 
 8.12500000e-01  8.96675731e-01  8.12500000e-01  8.63918840e-01 
 8.13500000e-01  8.95797699e-01  8.13500000e-01  8.62975007e-01 
 8.14500000e-01  8.95332715e-01  8.14500000e-01  8.62476018e-01 
 8.15500000e-01  8.95329401e-01  8.15500000e-01  8.62472401e-01 
 8.16500000e-01  8.95787954e-01  8.16500000e-01  8.62964443e-01 
 8.17500000e-01  8.96660402e-01  8.17500000e-01  8.63902239e-01 
 8.18500000e-01  8.97857641e-01  8.18500000e-01  8.65192749e-01 
 8.19500000e-01  8.99260848e-01  8.19500000e-01  8.66710702e-01 
 8.20500000e-01  9.00733614e-01  8.20500000e-01  8.68310537e-01 
 8.21500000e-01  9.02133958e-01  8.21500000e-01  8.69838433e-01 
 8.22500000e-01  9.03326795e-01  8.22500000e-01  8.71145240e-01 
 8.23500000e-01  9.04195681e-01  8.23500000e-01  8.72100396e-01 
 8.24500000e-01  9.04654801e-01  8.24500000e-01  8.72606155e-01 
 8.25500000e-01  9.04658114e-01  8.25500000e-01  8.72609738e-01 
 8.26500000e-01  9.04205419e-01  8.26500000e-01  8.72110879e-01 
 8.27500000e-01  9.03342047e-01  8.27500000e-01  8.71161687e-01 
 8.28500000e-01  9.02153303e-01  8.28500000e-01  8.69859318e-01 
 8.29500000e-01  9.00755078e-01  8.29500000e-01  8.68333791e-01 
 8.30500000e-01  8.99282392e-01  8.30500000e-01  8.66734033e-01 
 8.31500000e-01  8.97877078e-01  8.31500000e-01  8.65213785e-01 
 8.32500000e-01  8.96675730e-01  8.32500000e-01  8.63918840e-01 
 8.33500000e-01  8.95797672e-01  8.33500000e-01  8.62975006e-01 
 8.34500000e-01  8.95332743e-01  8.34500000e-01  8.62476017e-01 
 8.35500000e-01  8.95329397e-01  8.35500000e-01  8.62472401e-01 
 8.36500000e-01  8.95787972e-01  8.36500000e-01  8.62964443e-01 
 8.37500000e-01  8.96660394e-01  8.37500000e-01  8.63902239e-01 
 8.38500000e-01  8.97857669e-01  8.38500000e-01  8.65192748e-01 
 8.39500000e-01  8.99260841e-01  8.39500000e-01  8.66710701e-01 
 8.40500000e-01  9.00733594e-01  8.40500000e-01  8.68310537e-01 
 8.41500000e-01  9.02133943e-01  8.41500000e-01  8.69838433e-01 
 8.42500000e-01  9.03326805e-01  8.42500000e-01  8.71145240e-01 
 8.43500000e-01  9.04195707e-01  8.43500000e-01  8.72100396e-01 
 8.44500000e-01  9.04654832e-01  8.44500000e-01  8.72606155e-01 
 8.45500000e-01  9.04658153e-01  8.45500000e-01  8.72609738e-01 
 8.46500000e-01  9.04205452e-01  8.46500000e-01  8.72110879e-01 
 8.47500000e-01  9.03342018e-01  8.47500000e-01  8.71161687e-01 
 8.48500000e-01  9.02153296e-01  8.48500000e-01  8.69859318e-01 
 8.49500000e-01  9.00755106e-01  8.49500000e-01  8.68333791e-01 
 8.50500000e-01  8.99282423e-01  8.50500000e-01  8.66734033e-01 
 8.51500000e-01  8.97877049e-01  8.51500000e-01  8.65213784e-01 
 8.52500000e-01  8.96675715e-01  8.52500000e-01  8.63918839e-01 
 8.53500000e-01  8.95797682e-01  8.53500000e-01  8.62975006e-01 
 8.54500000e-01  8.95332736e-01  8.54500000e-01  8.62476017e-01 
 8.55500000e-01  8.95329387e-01  8.55500000e-01  8.62472401e-01 
 8.56500000e-01  8.95787967e-01  8.56500000e-01  8.62964442e-01 
 8.57500000e-01  8.96660405e-01  8.57500000e-01  8.63902239e-01 
 8.58500000e-01  8.97857689e-01  8.58500000e-01  8.65192749e-01 
 8.59500000e-01  8.99260857e-01  8.59500000e-01  8.66710702e-01 
 8.60500000e-01  9.00733605e-01  8.60500000e-01  8.68310537e-01 
 8.61500000e-01  9.02133972e-01  8.61500000e-01  8.69838433e-01 
 8.62500000e-01  9.03326814e-01  8.62500000e-01  8.71145240e-01 
 8.63500000e-01  9.04195699e-01  8.63500000e-01  8.72100396e-01 
 8.64500000e-01  9.04654782e-01  8.64500000e-01  8.72606155e-01 
 8.65500000e-01  9.04658121e-01  8.65500000e-01  8.72609739e-01 
 8.66500000e-01  9.04205434e-01  8.66500000e-01  8.72110879e-01 
 8.67500000e-01  9.03342024e-01  8.67500000e-01  8.71161687e-01 
 8.68500000e-01  9.02153318e-01  8.68500000e-01  8.69859318e-01 
 8.69500000e-01  9.00755089e-01  8.69500000e-01  8.68333791e-01 
 8.70500000e-01  8.99282421e-01  8.70500000e-01  8.66734033e-01 
 8.71500000e-01  8.97877096e-01  8.71500000e-01  8.65213784e-01 
 8.72500000e-01  8.96675743e-01  8.72500000e-01  8.63918840e-01 
 8.73500000e-01  8.95797697e-01  8.73500000e-01  8.62975006e-01 
 8.74500000e-01  8.95332743e-01  8.74500000e-01  8.62476018e-01 
 8.75500000e-01  8.95329402e-01  8.75500000e-01  8.62472401e-01 
 8.76500000e-01  8.95787949e-01  8.76500000e-01  8.62964443e-01 
 8.77500000e-01  8.96660387e-01  8.77500000e-01  8.63902240e-01 
 8.78500000e-01  8.97857644e-01  8.78500000e-01  8.65192748e-01 
 8.79500000e-01  8.99260874e-01  8.79500000e-01  8.66710701e-01 
 8.80500000e-01  9.00733619e-01  8.80500000e-01  8.68310537e-01 
 8.81500000e-01  9.02133950e-01  8.81500000e-01  8.69838433e-01 
 8.82500000e-01  9.03326799e-01  8.82500000e-01  8.71145240e-01 
 8.83500000e-01  9.04195701e-01  8.83500000e-01  8.72100396e-01 
 8.84500000e-01  9.04654788e-01  8.84500000e-01  8.72606155e-01 
 8.85500000e-01  9.04658141e-01  8.85500000e-01  8.72609739e-01 
 8.86500000e-01  9.04205447e-01  8.86500000e-01  8.72110879e-01 
 8.87500000e-01  9.03342034e-01  8.87500000e-01  8.71161687e-01 
 8.88500000e-01  9.02153328e-01  8.88500000e-01  8.69859318e-01 
 8.89500000e-01  9.00755076e-01  8.89500000e-01  8.68333791e-01 
 8.90500000e-01  8.99282424e-01  8.90500000e-01  8.66734033e-01 
 8.91500000e-01  8.97877038e-01  8.91500000e-01  8.65213784e-01 
 8.92500000e-01  8.96675728e-01  8.92500000e-01  8.63918840e-01 
 8.93500000e-01  8.95797706e-01  8.93500000e-01  8.62975006e-01 
 8.94500000e-01  8.95332741e-01  8.94500000e-01  8.62476017e-01 
 8.95500000e-01  8.95329404e-01  8.95500000e-01  8.62472401e-01 
 8.96500000e-01  8.95787968e-01  8.96500000e-01  8.62964443e-01 
 8.97500000e-01  8.96660373e-01  8.97500000e-01  8.63902240e-01 
 8.98500000e-01  8.97857668e-01  8.98500000e-01  8.65192748e-01 
 8.99500000e-01  8.99260859e-01  8.99500000e-01  8.66710702e-01 
 9.00500000e-01  9.00733605e-01  9.00500000e-01  8.68310537e-01 
 9.01500000e-01  9.02133982e-01  9.01500000e-01  8.69838433e-01 
 9.02500000e-01  9.03326806e-01  9.02500000e-01  8.71145239e-01 
 9.03500000e-01  9.04195718e-01  9.03500000e-01  8.72100396e-01 
 9.04500000e-01  9.04654800e-01  9.04500000e-01  8.72606155e-01 
 9.05500000e-01  9.04658144e-01  9.05500000e-01  8.72609739e-01 
 9.06500000e-01  9.04205442e-01  9.06500000e-01  8.72110878e-01 
 9.07500000e-01  9.03342029e-01  9.07500000e-01  8.71161687e-01 
 9.08500000e-01  9.02153299e-01  9.08500000e-01  8.69859318e-01 
 9.09500000e-01  9.00755070e-01  9.09500000e-01  8.68333791e-01 
 9.10500000e-01  8.99282390e-01  9.10500000e-01  8.66734033e-01 
 9.11500000e-01  8.97877085e-01  9.11500000e-01  8.65213785e-01 
 9.12500000e-01  8.96675760e-01  9.12500000e-01  8.63918839e-01 
 9.13500000e-01  8.95797665e-01  9.13500000e-01  8.62975006e-01 
 9.14500000e-01  8.95332709e-01  9.14500000e-01  8.62476017e-01 
 9.15500000e-01  8.95329381e-01  9.15500000e-01  8.62472401e-01 
 9.16500000e-01  8.95787977e-01  9.16500000e-01  8.62964443e-01 
 9.17500000e-01  8.96660412e-01  9.17500000e-01  8.63902240e-01 
 9.18500000e-01  8.97857658e-01  9.18500000e-01  8.65192748e-01 
 9.19500000e-01  8.99260857e-01  9.19500000e-01  8.66710701e-01 
 9.20500000e-01  9.00733600e-01  9.20500000e-01  8.68310537e-01 
 9.21500000e-01  9.02133957e-01  9.21500000e-01  8.69838433e-01 
 9.22500000e-01  9.03326785e-01  9.22500000e-01  8.71145239e-01 
 9.23500000e-01  9.04195701e-01  9.23500000e-01  8.72100396e-01 
 9.24500000e-01  9.04654801e-01  9.24500000e-01  8.72606154e-01 
 9.25500000e-01  9.04658146e-01  9.25500000e-01  8.72609739e-01 
 9.26500000e-01  9.04205445e-01  9.26500000e-01  8.72110879e-01 
 9.27500000e-01  9.03342052e-01  9.27500000e-01  8.71161687e-01 
 9.28500000e-01  9.02153300e-01  9.28500000e-01  8.69859317e-01 
 9.29500000e-01  9.00755086e-01  9.29500000e-01  8.68333792e-01 
 9.30500000e-01  8.99282387e-01  9.30500000e-01  8.66734033e-01 
 9.31500000e-01  8.97877074e-01  9.31500000e-01  8.65213785e-01 
 9.32500000e-01  8.96675692e-01  9.32500000e-01  8.63918839e-01 
 9.33500000e-01  8.95797694e-01  9.33500000e-01  8.62975006e-01 
 9.34500000e-01  8.95332713e-01  9.34500000e-01  8.62476017e-01 
 9.35500000e-01  8.95329392e-01  9.35500000e-01  8.62472402e-01 
 9.36500000e-01  8.95787967e-01  9.36500000e-01  8.62964441e-01 
 9.37500000e-01  8.96660387e-01  9.37500000e-01  8.63902240e-01 
 9.38500000e-01  8.97857671e-01  9.38500000e-01  8.65192748e-01 
 9.39500000e-01  8.99260851e-01  9.39500000e-01  8.66710701e-01 
 9.40500000e-01  9.00733574e-01  9.40500000e-01  8.68310537e-01 
 9.41500000e-01  9.02133977e-01  9.41500000e-01  8.69838433e-01 
 9.42500000e-01  9.03326804e-01  9.42500000e-01  8.71145240e-01 
 9.43500000e-01  9.04195709e-01  9.43500000e-01  8.72100397e-01 
 9.44500000e-01  9.04654787e-01  9.44500000e-01  8.72606155e-01 
 9.45500000e-01  9.04658141e-01  9.45500000e-01  8.72609739e-01 
 9.46500000e-01  9.04205430e-01  9.46500000e-01  8.72110879e-01 
 9.47500000e-01  9.03342074e-01  9.47500000e-01  8.71161687e-01 
 9.48500000e-01  9.02153318e-01  9.48500000e-01  8.69859318e-01 
 9.49500000e-01  9.00755076e-01  9.49500000e-01  8.68333792e-01 
 9.50500000e-01  8.99282394e-01  9.50500000e-01  8.66734033e-01 
 9.51500000e-01  8.97877097e-01  9.51500000e-01  8.65213785e-01 
 9.52500000e-01  8.96675740e-01  9.52500000e-01  8.63918839e-01 
 9.53500000e-01  8.95797661e-01  9.53500000e-01  8.62975006e-01 
 9.54500000e-01  8.95332736e-01  9.54500000e-01  8.62476017e-01 
 9.55500000e-01  8.95329407e-01  9.55500000e-01  8.62472402e-01 
 9.56500000e-01  8.95787972e-01  9.56500000e-01  8.62964442e-01 
 9.57500000e-01  8.96660446e-01  9.57500000e-01  8.63902240e-01 
 9.58500000e-01  8.97857656e-01  9.58500000e-01  8.65192747e-01 
 9.59500000e-01  8.99260870e-01  9.59500000e-01  8.66710702e-01 
 9.60500000e-01  9.00733615e-01  9.60500000e-01  8.68310537e-01 
 9.61500000e-01  9.02133943e-01  9.61500000e-01  8.69838433e-01 
 9.62500000e-01  9.03326788e-01  9.62500000e-01  8.71145239e-01 
 9.63500000e-01  9.04195712e-01  9.63500000e-01  8.72100396e-01 
 9.64500000e-01  9.04654787e-01  9.64500000e-01  8.72606154e-01 
 9.65500000e-01  9.04658133e-01  9.65500000e-01  8.72609739e-01 
 9.66500000e-01  9.04205437e-01  9.66500000e-01  8.72110878e-01 
 9.67500000e-01  9.03342040e-01  9.67500000e-01  8.71161688e-01 
 9.68500000e-01  9.02153280e-01  9.68500000e-01  8.69859318e-01 
 9.69500000e-01  9.00755063e-01  9.69500000e-01  8.68333792e-01 
 9.70500000e-01  8.99282386e-01  9.70500000e-01  8.66734033e-01 
 9.71500000e-01  8.97877086e-01  9.71500000e-01  8.65213785e-01 
 9.72500000e-01  8.96675720e-01  9.72500000e-01  8.63918840e-01 
 9.73500000e-01  8.95797677e-01  9.73500000e-01  8.62975006e-01 
 9.74500000e-01  8.95332706e-01  9.74500000e-01  8.62476017e-01 
 9.75500000e-01  8.95329413e-01  9.75500000e-01  8.62472402e-01 
 9.76500000e-01  8.95787947e-01  9.76500000e-01  8.62964442e-01 
 9.77500000e-01  8.96660391e-01  9.77500000e-01  8.63902240e-01 
 9.78500000e-01  8.97857686e-01  9.78500000e-01  8.65192748e-01 
 9.79500000e-01  8.99260840e-01  9.79500000e-01  8.66710702e-01 
 9.80500000e-01  9.00733586e-01  9.80500000e-01  8.68310537e-01 
 9.81500000e-01  9.02133984e-01  9.81500000e-01  8.69838433e-01 
 9.82500000e-01  9.03326769e-01  9.82500000e-01  8.71145239e-01 
 9.83500000e-01  9.04195698e-01  9.83500000e-01  8.72100396e-01 
 9.84500000e-01  9.04654803e-01  9.84500000e-01  8.72606155e-01 
 9.85500000e-01  9.04658116e-01  9.85500000e-01  8.72609739e-01 
 9.86500000e-01  9.04205420e-01  9.86500000e-01  8.72110878e-01 
 9.87500000e-01  9.03342045e-01  9.87500000e-01  8.71161688e-01 
 9.88500000e-01  9.02153289e-01  9.88500000e-01  8.69859317e-01 
 9.89500000e-01  9.00755062e-01  9.89500000e-01  8.68333792e-01 
 9.90500000e-01  8.99282407e-01  9.90500000e-01  8.66734032e-01 
 9.91500000e-01  8.97877122e-01  9.91500000e-01  8.65213785e-01 
 9.92500000e-01  8.96675701e-01  9.92500000e-01  8.63918839e-01 
 9.93500000e-01  8.95797710e-01  9.93500000e-01  8.62975006e-01 
 9.94500000e-01  8.95332714e-01  9.94500000e-01  8.62476017e-01 
 9.95500000e-01  8.95329387e-01  9.95500000e-01  8.62472402e-01 
 9.96500000e-01  8.95787957e-01  9.96500000e-01  8.62964442e-01 
 9.97500000e-01  8.96660373e-01  9.97500000e-01  8.63902240e-01 
 9.98500000e-01  8.97857680e-01  9.98500000e-01  8.65192748e-01 
 9.99500000e-01  8.99260868e-01  9.99500000e-01  8.66710701e-01 
 1.00000000e+00  8.99997379e-01  1.00000000e+00  8.67509826e-01 
 1.00010000e+00  9.00145236e-01  1.00010000e+00  8.67670516e-01 
 1.00030000e+00  9.00440254e-01  1.00030000e+00  8.67991308e-01 
 1.00070000e+00  9.01023918e-01  1.00070000e+00  8.68626715e-01 
 1.00150000e+00  9.02133966e-01  1.00150000e+00  8.69838382e-01 
 1.00250000e+00  9.03326819e-01  1.00250000e+00  8.71145243e-01 
 1.00350000e+00  9.04195702e-01  1.00350000e+00  8.72100400e-01 
 1.00450000e+00  9.04654794e-01  1.00450000e+00  8.72606152e-01 
 1.00550000e+00  9.04658145e-01  1.00550000e+00  8.72609743e-01 
 1.00650000e+00  9.04205418e-01  1.00650000e+00  8.72110874e-01 
 1.00750000e+00  9.03342036e-01  1.00750000e+00  8.71161691e-01 
 1.00850000e+00  9.02153296e-01  1.00850000e+00  8.69859315e-01 
 1.00950000e+00  9.00755076e-01  1.00950000e+00  8.68333794e-01 
