 time            v(out)          time            v(outpl)       
 7.20280000e-03  9.46412868e-01  7.20280000e-03  9.59584746e-01 
 7.21280000e-03  9.46318005e-01  7.21280000e-03  9.59498877e-01 
 7.22280000e-03  9.46222695e-01  7.22280000e-03  9.59412616e-01 
 7.23280000e-03  9.46126942e-01  7.23280000e-03  9.59325965e-01 
 7.24280000e-03  9.46030760e-01  7.24280000e-03  9.59238923e-01 
 7.25280000e-03  9.45934141e-01  7.25280000e-03  9.59151489e-01 
 7.26280000e-03  9.45837094e-01  7.26280000e-03  9.59063665e-01 
 7.27280000e-03  9.45739610e-01  7.27280000e-03  9.58975450e-01 
 7.28280000e-03  9.45641684e-01  7.28280000e-03  9.58886843e-01 
 7.29280000e-03  9.45543322e-01  7.29280000e-03  9.58797846e-01 
 7.30280000e-03  9.45444499e-01  7.30280000e-03  9.58708458e-01 
 7.31280000e-03  9.45345253e-01  7.31280000e-03  9.58618679e-01 
 7.32280000e-03  9.45245566e-01  7.32280000e-03  9.58528510e-01 
 7.33280000e-03  9.45145418e-01  7.33280000e-03  9.58437950e-01 
 7.34280000e-03  9.45044856e-01  7.34280000e-03  9.58346999e-01 
 7.35280000e-03  9.44943861e-01  7.35280000e-03  9.58255657e-01 
 7.36280000e-03  9.44842413e-01  7.36280000e-03  9.58163925e-01 
 7.37280000e-03  9.44740517e-01  7.37280000e-03  9.58071802e-01 
 7.38280000e-03  9.44638194e-01  7.38280000e-03  9.57979289e-01 
 7.39280000e-03  9.44535400e-01  7.39280000e-03  9.57886385e-01 
 7.40280000e-03  9.44432154e-01  7.40280000e-03  9.57793091e-01 
 7.41280000e-03  9.44328511e-01  7.41280000e-03  9.57699407e-01 
 7.42280000e-03  9.44224418e-01  7.42280000e-03  9.57605332e-01 
 7.43280000e-03  9.44119874e-01  7.43280000e-03  9.57510867e-01 
 7.44280000e-03  9.44014914e-01  7.44280000e-03  9.57416011e-01 
 7.45280000e-03  9.43909516e-01  7.45280000e-03  9.57320766e-01 
 7.46280000e-03  9.43803678e-01  7.46280000e-03  9.57225130e-01 
 7.47280000e-03  9.43697402e-01  7.47280000e-03  9.57129105e-01 
 7.48280000e-03  9.43590694e-01  7.48280000e-03  9.57032689e-01 
 7.49280000e-03  9.43483543e-01  7.49280000e-03  9.56935884e-01 
 7.50280000e-03  9.43375927e-01  7.50280000e-03  9.56838689e-01 
 7.51280000e-03  9.43267873e-01  7.51280000e-03  9.56741103e-01 
 7.52280000e-03  9.43159398e-01  7.52280000e-03  9.56643128e-01 
 7.53280000e-03  9.43050486e-01  7.53280000e-03  9.56544764e-01 
 7.54280000e-03  9.42941133e-01  7.54280000e-03  9.56446009e-01 
 7.55280000e-03  9.42831326e-01  7.55280000e-03  9.56346866e-01 
 7.56280000e-03  9.42721089e-01  7.56280000e-03  9.56247332e-01 
 7.57280000e-03  9.42610398e-01  7.57280000e-03  9.56147410e-01 
 7.58280000e-03  9.42499242e-01  7.58280000e-03  9.56047097e-01 
 7.59280000e-03  9.42387670e-01  7.59280000e-03  9.55946396e-01 
 7.60280000e-03  9.42275667e-01  7.60280000e-03  9.55845305e-01 
 7.61280000e-03  9.42163210e-01  7.61280000e-03  9.55743825e-01 
 7.62280000e-03  9.42050316e-01  7.62280000e-03  9.55641956e-01 
 7.63280000e-03  9.41936991e-01  7.63280000e-03  9.55539698e-01 
 7.64280000e-03  9.41823212e-01  7.64280000e-03  9.55437051e-01 
 7.65280000e-03  9.41709016e-01  7.65280000e-03  9.55334015e-01 
 7.66280000e-03  9.41594413e-01  7.66280000e-03  9.55230590e-01 
 7.67280000e-03  9.41479354e-01  7.67280000e-03  9.55126777e-01 
 7.68280000e-03  9.41363830e-01  7.68280000e-03  9.55022575e-01 
 7.69280000e-03  9.41247869e-01  7.69280000e-03  9.54917984e-01 
 7.70280000e-03  9.41131475e-01  7.70280000e-03  9.54813005e-01 
 7.71280000e-03  9.41014626e-01  7.71280000e-03  9.54707637e-01 
 7.72280000e-03  9.40897337e-01  7.72280000e-03  9.54601881e-01 
 7.73280000e-03  9.40779629e-01  7.73280000e-03  9.54495737e-01 
 7.74280000e-03  9.40661475e-01  7.74280000e-03  9.54389205e-01 
 7.75280000e-03  9.40542854e-01  7.75280000e-03  9.54282284e-01 
 7.76280000e-03  9.40423784e-01  7.76280000e-03  9.54174976e-01 
 7.77280000e-03  9.40304253e-01  7.77280000e-03  9.54067279e-01 
 7.78280000e-03  9.40184296e-01  7.78280000e-03  9.53959195e-01 
 7.79280000e-03  9.40063937e-01  7.79280000e-03  9.53850723e-01 
 7.80280000e-03  9.39943132e-01  7.80280000e-03  9.53741863e-01 
 7.81280000e-03  9.39821889e-01  7.81280000e-03  9.53632616e-01 
 7.82280000e-03  9.39700202e-01  7.82280000e-03  9.53522982e-01 
 7.83280000e-03  9.39578077e-01  7.83280000e-03  9.53412960e-01 
 7.84280000e-03  9.39455509e-01  7.84280000e-03  9.53302551e-01 
 7.85280000e-03  9.39332508e-01  7.85280000e-03  9.53191755e-01 
 7.86280000e-03  9.39209075e-01  7.86280000e-03  9.53080571e-01 
 7.87280000e-03  9.39085196e-01  7.87280000e-03  9.52969001e-01 
 7.88280000e-03  9.38960868e-01  7.88280000e-03  9.52857044e-01 
 7.89280000e-03  9.38836113e-01  7.89280000e-03  9.52744701e-01 
 7.90280000e-03  9.38710919e-01  7.90280000e-03  9.52631970e-01 
 7.91280000e-03  9.38585261e-01  7.91280000e-03  9.52518853e-01 
 7.92280000e-03  9.38459164e-01  7.92280000e-03  9.52405350e-01 
 7.93280000e-03  9.38332643e-01  7.93280000e-03  9.52291461e-01 
 7.94280000e-03  9.38205678e-01  7.94280000e-03  9.52177185e-01 
 7.95280000e-03  9.38078258e-01  7.95280000e-03  9.52062523e-01 
 7.96280000e-03  9.37950398e-01  7.96280000e-03  9.51947476e-01 
 7.97280000e-03  9.37822088e-01  7.97280000e-03  9.51832042e-01 
 7.98280000e-03  9.37693342e-01  7.98280000e-03  9.51716224e-01 
 7.99280000e-03  9.37564175e-01  7.99280000e-03  9.51600019e-01 
 8.00280000e-03  9.37434598e-01  8.00280000e-03  9.51483429e-01 
 8.01280000e-03  9.37304572e-01  8.01280000e-03  9.51366454e-01 
 8.02280000e-03  9.37174077e-01  8.02280000e-03  9.51249093e-01 
 8.03280000e-03  9.37043141e-01  8.03280000e-03  9.51131348e-01 
 8.04280000e-03  9.36911774e-01  8.04280000e-03  9.51013217e-01 
 8.05280000e-03  9.36779974e-01  8.05280000e-03  9.50894702e-01 
 8.06280000e-03  9.36647724e-01  8.06280000e-03  9.50775802e-01 
 8.07280000e-03  9.36515028e-01  8.07280000e-03  9.50656518e-01 
 8.08280000e-03  9.36381908e-01  8.08280000e-03  9.50536849e-01 
 8.09280000e-03  9.36248338e-01  8.09280000e-03  9.50416797e-01 
 8.10280000e-03  9.36114311e-01  8.10280000e-03  9.50296360e-01 
 8.11280000e-03  9.35979860e-01  8.11280000e-03  9.50175539e-01 
 8.12280000e-03  9.35844962e-01  8.12280000e-03  9.50054334e-01 
 8.13280000e-03  9.35709626e-01  8.13280000e-03  9.49932746e-01 
 8.14280000e-03  9.35573871e-01  8.14280000e-03  9.49810775e-01 
 8.15280000e-03  9.35437671e-01  8.15280000e-03  9.49688420e-01 
 8.16280000e-03  9.35301044e-01  8.16280000e-03  9.49565681e-01 
 8.17280000e-03  9.35163983e-01  8.17280000e-03  9.49442560e-01 
 8.18280000e-03  9.35026465e-01  8.18280000e-03  9.49319056e-01 
 8.19280000e-03  9.34888506e-01  8.19280000e-03  9.49195170e-01 
 8.20280000e-03  9.34750081e-01  8.20280000e-03  9.49070901e-01 
 8.21280000e-03  9.34611214e-01  8.21280000e-03  9.48946249e-01 
 8.22280000e-03  9.34471935e-01  8.22280000e-03  9.48821216e-01 
 8.23280000e-03  9.34332238e-01  8.23280000e-03  9.48695800e-01 
 8.24280000e-03  9.34192108e-01  8.24280000e-03  9.48570003e-01 
 8.25280000e-03  9.34051515e-01  8.25280000e-03  9.48443824e-01 
 8.26280000e-03  9.33910475e-01  8.26280000e-03  9.48317264e-01 
 8.27280000e-03  9.33769000e-01  8.27280000e-03  9.48190322e-01 
 8.28280000e-03  9.33627087e-01  8.28280000e-03  9.48062999e-01 
 8.29280000e-03  9.33484725e-01  8.29280000e-03  9.47935295e-01 
 8.30280000e-03  9.33341943e-01  8.30280000e-03  9.47807211e-01 
 8.31280000e-03  9.33198731e-01  8.31280000e-03  9.47678746e-01 
 8.32280000e-03  9.33055089e-01  8.32280000e-03  9.47549901e-01 
 8.33280000e-03  9.32911004e-01  8.33280000e-03  9.47420676e-01 
 8.34280000e-03  9.32766459e-01  8.34280000e-03  9.47291070e-01 
 8.35280000e-03  9.32621487e-01  8.35280000e-03  9.47161085e-01 
 8.36280000e-03  9.32476092e-01  8.36280000e-03  9.47030721e-01 
 8.37280000e-03  9.32330256e-01  8.37280000e-03  9.46899977e-01 
 8.38280000e-03  9.32183963e-01  8.38280000e-03  9.46768854e-01 
 8.39280000e-03  9.32037234e-01  8.39280000e-03  9.46637352e-01 
 8.40280000e-03  9.31890063e-01  8.40280000e-03  9.46505471e-01 
 8.41280000e-03  9.31742428e-01  8.41280000e-03  9.46373212e-01 
 8.42280000e-03  9.31594386e-01  8.42280000e-03  9.46240575e-01 
 8.43280000e-03  9.31445944e-01  8.43280000e-03  9.46107560e-01 
 8.44280000e-03  9.31297042e-01  8.44280000e-03  9.45974167e-01 
 8.45280000e-03  9.31147697e-01  8.45280000e-03  9.45840396e-01 
 8.46280000e-03  9.30997944e-01  8.46280000e-03  9.45706248e-01 
 8.47280000e-03  9.30847767e-01  8.47280000e-03  9.45571723e-01 
 8.48280000e-03  9.30697142e-01  8.48280000e-03  9.45436821e-01 
 8.49280000e-03  9.30546076e-01  8.49280000e-03  9.45301542e-01 
 8.50280000e-03  9.30394569e-01  8.50280000e-03  9.45165888e-01 
 8.51280000e-03  9.30242621e-01  8.51280000e-03  9.45029856e-01 
 8.52280000e-03  9.30090237e-01  8.52280000e-03  9.44893449e-01 
 8.53280000e-03  9.29937431e-01  8.53280000e-03  9.44756667e-01 
 8.54280000e-03  9.29784181e-01  8.54280000e-03  9.44619509e-01 
 8.55280000e-03  9.29630457e-01  8.55280000e-03  9.44481976e-01 
 8.56280000e-03  9.29476308e-01  8.56280000e-03  9.44344068e-01 
 8.57280000e-03  9.29321764e-01  8.57280000e-03  9.44205785e-01 
 8.58280000e-03  9.29166791e-01  8.58280000e-03  9.44067128e-01 
 8.59280000e-03  9.29011381e-01  8.59280000e-03  9.43928097e-01 
 8.60280000e-03  9.28855522e-01  8.60280000e-03  9.43788692e-01 
 8.61280000e-03  9.28699233e-01  8.61280000e-03  9.43648914e-01 
 8.62280000e-03  9.28542499e-01  8.62280000e-03  9.43508763e-01 
 8.63280000e-03  9.28385314e-01  8.63280000e-03  9.43368238e-01 
 8.64280000e-03  9.28227705e-01  8.64280000e-03  9.43227341e-01 
 8.65280000e-03  9.28069678e-01  8.65280000e-03  9.43086071e-01 
 8.66280000e-03  9.27911222e-01  8.66280000e-03  9.42944430e-01 
 8.67280000e-03  9.27752331e-01  8.67280000e-03  9.42802417e-01 
 8.68280000e-03  9.27593009e-01  8.68280000e-03  9.42660032e-01 
 8.69280000e-03  9.27433250e-01  8.69280000e-03  9.42517276e-01 
 8.70280000e-03  9.27273082e-01  8.70280000e-03  9.42374149e-01 
 8.71280000e-03  9.27112498e-01  8.71280000e-03  9.42230652e-01 
 8.72280000e-03  9.26951461e-01  8.72280000e-03  9.42086784e-01 
 8.73280000e-03  9.26789980e-01  8.73280000e-03  9.41942546e-01 
 8.74280000e-03  9.26628058e-01  8.74280000e-03  9.41797939e-01 
 8.75280000e-03  9.26465708e-01  8.75280000e-03  9.41652963e-01 
 8.76280000e-03  9.26302943e-01  8.76280000e-03  9.41507617e-01 
 8.77280000e-03  9.26139735e-01  8.77280000e-03  9.41361903e-01 
 8.78280000e-03  9.25976088e-01  8.78280000e-03  9.41215821e-01 
 8.79280000e-03  9.25812039e-01  8.79280000e-03  9.41069371e-01 
 8.80280000e-03  9.25647575e-01  8.80280000e-03  9.40922553e-01 
 8.81280000e-03  9.25482673e-01  8.81280000e-03  9.40775368e-01 
 8.82280000e-03  9.25317337e-01  8.82280000e-03  9.40627816e-01 
 8.83280000e-03  9.25151566e-01  8.83280000e-03  9.40479898e-01 
 8.84280000e-03  9.24985369e-01  8.84280000e-03  9.40331613e-01 
 8.85280000e-03  9.24818753e-01  8.85280000e-03  9.40182963e-01 
 8.86280000e-03  9.24651718e-01  8.86280000e-03  9.40033947e-01 
 8.87280000e-03  9.24484243e-01  8.87280000e-03  9.39884566e-01 
 8.88280000e-03  9.24316322e-01  8.88280000e-03  9.39734821e-01 
 8.89280000e-03  9.24147995e-01  8.89280000e-03  9.39584711e-01 
 8.90280000e-03  9.23979237e-01  8.90280000e-03  9.39434237e-01 
 8.91280000e-03  9.23810034e-01  8.91280000e-03  9.39283400e-01 
 8.92280000e-03  9.23640424e-01  8.92280000e-03  9.39132199e-01 
 8.93280000e-03  9.23470393e-01  8.93280000e-03  9.38980636e-01 
 8.94280000e-03  9.23299955e-01  8.94280000e-03  9.38828711e-01 
 8.95280000e-03  9.23129111e-01  8.95280000e-03  9.38676423e-01 
 8.96280000e-03  9.22957822e-01  8.96280000e-03  9.38523774e-01 
 8.97280000e-03  9.22786090e-01  8.97280000e-03  9.38370764e-01 
 8.98280000e-03  9.22613922e-01  8.98280000e-03  9.38217394e-01 
 8.99280000e-03  9.22441338e-01  8.99280000e-03  9.38063663e-01 
 9.00280000e-03  9.22268348e-01  9.00280000e-03  9.37909572e-01 
 9.01280000e-03  9.22094934e-01  9.01280000e-03  9.37755122e-01 
 9.02280000e-03  9.21921111e-01  9.02280000e-03  9.37600313e-01 
 9.03280000e-03  9.21746879e-01  9.03280000e-03  9.37445145e-01 
 9.04280000e-03  9.21572211e-01  9.04280000e-03  9.37289619e-01 
 9.05280000e-03  9.21397115e-01  9.05280000e-03  9.37133736e-01 
 9.06280000e-03  9.21221619e-01  9.06280000e-03  9.36977496e-01 
 9.07280000e-03  9.21045728e-01  9.07280000e-03  9.36820899e-01 
 9.08280000e-03  9.20869405e-01  9.08280000e-03  9.36663945e-01 
 9.09280000e-03  9.20692642e-01  9.09280000e-03  9.36506636e-01 
 9.10280000e-03  9.20515449e-01  9.10280000e-03  9.36348972e-01 
 9.11280000e-03  9.20337816e-01  9.11280000e-03  9.36190953e-01 
 9.12280000e-03  9.20159771e-01  9.12280000e-03  9.36032580e-01 
 9.13280000e-03  9.19981318e-01  9.13280000e-03  9.35873853e-01 
 9.14280000e-03  9.19802455e-01  9.14280000e-03  9.35714772e-01 
 9.15280000e-03  9.19623178e-01  9.15280000e-03  9.35555339e-01 
 9.16280000e-03  9.19443483e-01  9.16280000e-03  9.35395553e-01 
 9.17280000e-03  9.19263390e-01  9.17280000e-03  9.35235416e-01 
 9.18280000e-03  9.19082907e-01  9.18280000e-03  9.35074927e-01 
 9.19280000e-03  9.18901989e-01  9.19280000e-03  9.34914088e-01 
 9.20280000e-03  9.18720654e-01  9.20280000e-03  9.34752899e-01 
 9.21280000e-03  9.18538933e-01  9.21280000e-03  9.34591359e-01 
 9.22280000e-03  9.18356776e-01  9.22280000e-03  9.34429471e-01 
 9.23280000e-03  9.18174201e-01  9.23280000e-03  9.34267234e-01 
 9.24280000e-03  9.17991222e-01  9.24280000e-03  9.34104649e-01 
 9.25280000e-03  9.17807842e-01  9.25280000e-03  9.33941717e-01 
 9.26280000e-03  9.17624035e-01  9.26280000e-03  9.33778438e-01 
 9.27280000e-03  9.17439805e-01  9.27280000e-03  9.33614812e-01 
 9.28280000e-03  9.17255193e-01  9.28280000e-03  9.33450841e-01 
 9.29280000e-03  9.17070201e-01  9.29280000e-03  9.33286524e-01 
 9.30280000e-03  9.16884801e-01  9.30280000e-03  9.33121863e-01 
 9.31280000e-03  9.16698973e-01  9.31280000e-03  9.32956858e-01 
 9.32280000e-03  9.16512737e-01  9.32280000e-03  9.32791510e-01 
 9.33280000e-03  9.16326098e-01  9.33280000e-03  9.32625818e-01 
 9.34280000e-03  9.16139048e-01  9.34280000e-03  9.32459785e-01 
 9.35280000e-03  9.15951592e-01  9.35280000e-03  9.32293410e-01 
 9.36280000e-03  9.15763728e-01  9.36280000e-03  9.32126693e-01 
 9.37280000e-03  9.15575467e-01  9.37280000e-03  9.31959637e-01 
 9.38280000e-03  9.15386807e-01  9.38280000e-03  9.31792241e-01 
 9.39280000e-03  9.15197731e-01  9.39280000e-03  9.31624506e-01 
 9.40280000e-03  9.15008255e-01  9.40280000e-03  9.31456432e-01 
 9.41280000e-03  9.14818386e-01  9.41280000e-03  9.31288021e-01 
 9.42280000e-03  9.14628114e-01  9.42280000e-03  9.31119273e-01 
 9.43280000e-03  9.14437435e-01  9.43280000e-03  9.30950188e-01 
 9.44280000e-03  9.14246364e-01  9.44280000e-03  9.30780768e-01 
 9.45280000e-03  9.14054917e-01  9.45280000e-03  9.30611012e-01 
 9.46280000e-03  9.13863063e-01  9.46280000e-03  9.30440923e-01 
 9.47280000e-03  9.13670797e-01  9.47280000e-03  9.30270499e-01 
 9.48280000e-03  9.13478182e-01  9.48280000e-03  9.30099743e-01 
 9.49280000e-03  9.13285184e-01  9.49280000e-03  9.29928654e-01 
 9.50280000e-03  9.13091756e-01  9.50280000e-03  9.29757234e-01 
 9.51280000e-03  9.12897925e-01  9.51280000e-03  9.29585482e-01 
 9.52280000e-03  9.12703688e-01  9.52280000e-03  9.29413401e-01 
 9.53280000e-03  9.12509070e-01  9.53280000e-03  9.29240991e-01 
 9.54280000e-03  9.12314104e-01  9.54280000e-03  9.29068251e-01 
 9.55280000e-03  9.12118740e-01  9.55280000e-03  9.28895184e-01 
 9.56280000e-03  9.11922956e-01  9.56280000e-03  9.28721790e-01 
 9.57280000e-03  9.11726803e-01  9.57280000e-03  9.28548069e-01 
 9.58280000e-03  9.11530287e-01  9.58280000e-03  9.28374023e-01 
 9.59280000e-03  9.11333362e-01  9.59280000e-03  9.28199652e-01 
 9.60280000e-03  9.11136038e-01  9.60280000e-03  9.28024957e-01 
 9.61280000e-03  9.10938332e-01  9.61280000e-03  9.27849939e-01 
 9.62280000e-03  9.10740241e-01  9.62280000e-03  9.27674598e-01 
 9.63280000e-03  9.10541794e-01  9.63280000e-03  9.27498936e-01 
 9.64280000e-03  9.10342962e-01  9.64280000e-03  9.27322953e-01 
 9.65280000e-03  9.10143727e-01  9.65280000e-03  9.27146650e-01 
 9.66280000e-03  9.09944118e-01  9.66280000e-03  9.26970027e-01 
 9.67280000e-03  9.09744122e-01  9.67280000e-03  9.26793087e-01 
 9.68280000e-03  9.09543765e-01  9.68280000e-03  9.26615829e-01 
 9.69280000e-03  9.09343054e-01  9.69280000e-03  9.26438254e-01 
 9.70280000e-03  9.09141962e-01  9.70280000e-03  9.26260364e-01 
 9.71280000e-03  9.08940494e-01  9.71280000e-03  9.26082158e-01 
 9.72280000e-03  9.08738646e-01  9.72280000e-03  9.25903639e-01 
 9.73280000e-03  9.08536427e-01  9.73280000e-03  9.25724806e-01 
 9.74280000e-03  9.08333815e-01  9.74280000e-03  9.25545661e-01 
 9.75280000e-03  9.08130822e-01  9.75280000e-03  9.25366205e-01 
 9.76280000e-03  9.07927467e-01  9.76280000e-03  9.25186439e-01 
 9.77280000e-03  9.07723738e-01  9.77280000e-03  9.25006363e-01 
 9.78280000e-03  9.07519686e-01  9.78280000e-03  9.24825978e-01 
 9.79280000e-03  9.07315273e-01  9.79280000e-03  9.24645286e-01 
 9.80280000e-03  9.07110471e-01  9.80280000e-03  9.24464287e-01 
 9.81280000e-03  9.06905318e-01  9.81280000e-03  9.24282982e-01 
 9.82280000e-03  9.06699782e-01  9.82280000e-03  9.24101373e-01 
 9.83280000e-03  9.06493865e-01  9.83280000e-03  9.23919459e-01 
 9.84280000e-03  9.06287611e-01  9.84280000e-03  9.23737243e-01 
 9.85280000e-03  9.06080998e-01  9.85280000e-03  9.23554725e-01 
 9.86280000e-03  9.05874008e-01  9.86280000e-03  9.23371906e-01 
 9.87280000e-03  9.05666667e-01  9.87280000e-03  9.23188787e-01 
 9.88280000e-03  9.05458959e-01  9.88280000e-03  9.23005370e-01 
 9.89280000e-03  9.05250904e-01  9.89280000e-03  9.22821654e-01 
 9.90280000e-03  9.05042533e-01  9.90280000e-03  9.22637642e-01 
 9.91280000e-03  9.04833802e-01  9.91280000e-03  9.22453334e-01 
 9.92280000e-03  9.04624712e-01  9.92280000e-03  9.22268731e-01 
 9.93280000e-03  9.04415272e-01  9.93280000e-03  9.22083834e-01 
 9.94280000e-03  9.04205462e-01  9.94280000e-03  9.21898645e-01 
 9.95280000e-03  9.03995291e-01  9.95280000e-03  9.21713165e-01 
 9.96280000e-03  9.03784805e-01  9.96280000e-03  9.21527394e-01 
 9.97280000e-03  9.03574016e-01  9.97280000e-03  9.21341334e-01 
 9.98280000e-03  9.03362861e-01  9.98280000e-03  9.21154985e-01 
 9.99280000e-03  9.03151321e-01  9.99280000e-03  9.20968350e-01 
 1.00028000e-02  9.02939429e-01  1.00028000e-02  9.20781428e-01 
 1.00128000e-02  9.02727217e-01  1.00128000e-02  9.20594221e-01 
 1.00228000e-02  9.02514664e-01  1.00228000e-02  9.20406731e-01 
 1.00328000e-02  9.02301762e-01  1.00328000e-02  9.20218958e-01 
 1.00428000e-02  9.02088534e-01  1.00428000e-02  9.20030904e-01 
 1.00528000e-02  9.01874995e-01  1.00528000e-02  9.19842570e-01 
 1.00628000e-02  9.01661133e-01  1.00628000e-02  9.19653956e-01 
 1.00728000e-02  9.01446920e-01  1.00728000e-02  9.19465065e-01 
 1.00828000e-02  9.01232368e-01  1.00828000e-02  9.19275897e-01 
 1.00928000e-02  9.01017499e-01  1.00928000e-02  9.19086453e-01 
 1.01028000e-02  9.00802316e-01  1.01028000e-02  9.18896736e-01 
 1.01128000e-02  9.00586822e-01  1.01128000e-02  9.18706745e-01 
 1.01228000e-02  9.00370975e-01  1.01228000e-02  9.18516482e-01 
 1.01328000e-02  9.00154773e-01  1.01328000e-02  9.18325950e-01 
 1.01428000e-02  8.99938275e-01  1.01428000e-02  9.18135147e-01 
 1.01528000e-02  8.99721489e-01  1.01528000e-02  9.17944077e-01 
 1.01628000e-02  8.99504395e-01  1.01628000e-02  9.17752740e-01 
 1.01728000e-02  8.99286967e-01  1.01728000e-02  9.17561138e-01 
 1.01828000e-02  8.99069186e-01  1.01828000e-02  9.17369272e-01 
 1.01928000e-02  8.98851076e-01  1.01928000e-02  9.17177143e-01 
 1.02028000e-02  8.98632681e-01  1.02028000e-02  9.16984752e-01 
 1.02128000e-02  8.98413989e-01  1.02128000e-02  9.16792102e-01 
 1.02228000e-02  8.98195005e-01  1.02228000e-02  9.16599192e-01 
 1.02328000e-02  8.97975743e-01  1.02328000e-02  9.16406025e-01 
 1.02428000e-02  8.97756174e-01  1.02428000e-02  9.16212602e-01 
 1.02528000e-02  8.97536291e-01  1.02528000e-02  9.16018925e-01 
 1.02628000e-02  8.97316091e-01  1.02628000e-02  9.15824994e-01 
 1.02728000e-02  8.97095574e-01  1.02728000e-02  9.15630811e-01 
 1.02828000e-02  8.96874740e-01  1.02828000e-02  9.15436378e-01 
 1.02928000e-02  8.96653624e-01  1.02928000e-02  9.15241696e-01 
 1.03028000e-02  8.96432260e-01  1.03028000e-02  9.15046767e-01 
 1.03128000e-02  8.96210607e-01  1.03128000e-02  9.14851591e-01 
 1.03228000e-02  8.95988672e-01  1.03228000e-02  9.14656170e-01 
 1.03328000e-02  8.95766442e-01  1.03328000e-02  9.14460506e-01 
 1.03428000e-02  8.95543894e-01  1.03428000e-02  9.14264601e-01 
 1.03528000e-02  8.95321052e-01  1.03528000e-02  9.14068455e-01 
 1.03628000e-02  8.95097933e-01  1.03628000e-02  9.13872071e-01 
 1.03728000e-02  8.94874543e-01  1.03728000e-02  9.13675449e-01 
 1.03828000e-02  8.94650879e-01  1.03828000e-02  9.13478592e-01 
 1.03928000e-02  8.94426952e-01  1.03928000e-02  9.13281501e-01 
 1.04028000e-02  8.94202764e-01  1.04028000e-02  9.13084176e-01 
 1.04128000e-02  8.93978273e-01  1.04128000e-02  9.12886621e-01 
 1.04228000e-02  8.93753501e-01  1.04228000e-02  9.12688837e-01 
 1.04328000e-02  8.93528477e-01  1.04328000e-02  9.12490824e-01 
 1.04428000e-02  8.93303176e-01  1.04428000e-02  9.12292586e-01 
 1.04528000e-02  8.93077604e-01  1.04528000e-02  9.12094122e-01 
 1.04628000e-02  8.92851787e-01  1.04628000e-02  9.11895436e-01 
 1.04728000e-02  8.92625716e-01  1.04728000e-02  9.11696528e-01 
 1.04828000e-02  8.92399388e-01  1.04828000e-02  9.11497401e-01 
 1.04928000e-02  8.92172808e-01  1.04928000e-02  9.11298055e-01 
 1.05028000e-02  8.91945959e-01  1.05028000e-02  9.11098493e-01 
 1.05128000e-02  8.91718859e-01  1.05128000e-02  9.10898716e-01 
 1.05228000e-02  8.91491521e-01  1.05228000e-02  9.10698726e-01 
 1.05328000e-02  8.91263911e-01  1.05328000e-02  9.10498525e-01 
 1.05428000e-02  8.91036034e-01  1.05428000e-02  9.10298114e-01 
 1.05528000e-02  8.90807937e-01  1.05528000e-02  9.10097496e-01 
 1.05628000e-02  8.90579622e-01  1.05628000e-02  9.09896671e-01 
 1.05728000e-02  8.90351069e-01  1.05728000e-02  9.09695642e-01 
 1.05828000e-02  8.90122292e-01  1.05828000e-02  9.09494410e-01 
 1.05928000e-02  8.89893245e-01  1.05928000e-02  9.09292977e-01 
 1.06028000e-02  8.89663937e-01  1.06028000e-02  9.09091346e-01 
 1.06128000e-02  8.89434423e-01  1.06128000e-02  9.08889517e-01 
 1.06228000e-02  8.89204686e-01  1.06228000e-02  9.08687492e-01 
 1.06328000e-02  8.88974739e-01  1.06328000e-02  9.08485274e-01 
 1.06428000e-02  8.88744577e-01  1.06428000e-02  9.08282865e-01 
 1.06528000e-02  8.88514186e-01  1.06528000e-02  9.08080266e-01 
 1.06628000e-02  8.88283555e-01  1.06628000e-02  9.07877478e-01 
 1.06728000e-02  8.88052714e-01  1.06728000e-02  9.07674505e-01 
 1.06828000e-02  8.87821677e-01  1.06828000e-02  9.07471347e-01 
 1.06928000e-02  8.87590431e-01  1.06928000e-02  9.07268008e-01 
 1.07028000e-02  8.87358946e-01  1.07028000e-02  9.07064488e-01 
 1.07128000e-02  8.87127285e-01  1.07128000e-02  9.06860789e-01 
 1.07228000e-02  8.86895457e-01  1.07228000e-02  9.06656914e-01 
 1.07328000e-02  8.86663395e-01  1.07328000e-02  9.06452865e-01 
 1.07428000e-02  8.86431134e-01  1.07428000e-02  9.06248643e-01 
 1.07528000e-02  8.86198668e-01  1.07528000e-02  9.06044250e-01 
 1.07628000e-02  8.85966020e-01  1.07628000e-02  9.05839690e-01 
 1.07728000e-02  8.85733193e-01  1.07728000e-02  9.05634962e-01 
 1.07828000e-02  8.85500143e-01  1.07828000e-02  9.05430071e-01 
 1.07928000e-02  8.85266909e-01  1.07928000e-02  9.05225016e-01 
 1.08028000e-02  8.85033509e-01  1.08028000e-02  9.05019802e-01 
 1.08128000e-02  8.84799931e-01  1.08128000e-02  9.04814429e-01 
 1.08228000e-02  8.84566209e-01  1.08228000e-02  9.04608901e-01 
 1.08328000e-02  8.84332318e-01  1.08328000e-02  9.04403218e-01 
 1.08428000e-02  8.84098239e-01  1.08428000e-02  9.04197383e-01 
 1.08528000e-02  8.83863985e-01  1.08528000e-02  9.03991398e-01 
 1.08628000e-02  8.83629577e-01  1.08628000e-02  9.03785266e-01 
